	amir_1_mix_1	amir_1_mix_5	amir_1_mix_7	amir_1_mix_8	amir_1_mix_10
WBGene00014124	749.756145832793	645.239139083955	810.216717747451	754.750423461076	833.318829105012
WBGene00014125	22.6816985293954	38.5415757640261	35.4134459412793	20.142475979338	15.5846205663204
WBGene00014132	5.04037745097676	3.98705956179581	3.21940417647994	1.18485152819635	7.33393909003311
WBGene00014135	2.52018872548838	2.65803970786387	2.14626945098662	3.55455458458906	1.83348477250828
WBGene00014136	11.3408492646977	13.2901985393194	15.0238861569064	13.0333668101599	10.0841662487955
WBGene00014137	56.7042463234885	26.5803970786387	23.6089639608529	27.2515851485161	22.0018172700993
WBGene00014138	42.8432083333024	37.2125559100942	26.8283681373328	52.1334672406395	54.0878007889942
WBGene00014140	37.8028308823257	35.8835360561623	53.6567362746656	33.1758427894979	25.6687868151159
WBGene00014141	41.5831139705582	40.535105544924	33.2671764902927	37.9152489022833	34.8362106776573
WBGene00014144	65.5249068626978	47.8447147415497	60.0955446276255	53.3183187688358	33.9194682914031
WBGene00014148	37.8028308823257	24.5868672977408	50.4373320981857	31.9909912613015	31.1692411326407
WBGene00014149	7.56056617646514	15.2837283202173	11.8044819804264	22.5121790357307	6.41719670377897
WBGene00014150	34.0225477940931	35.8835360561623	32.1940417647994	40.284951958676	29.3357563601324
WBGene00014151	100.807549019535	107.650608168487	92.2895863924249	101.897231424886	102.675147260464
WBGene00014152	344.005761029164	356.841830780725	356.28072886378	373.228231381851	275.022715876242
WBGene00014153	18.9014154411628	17.9417680280811	9.65821252943981	11.8485152819635	11.0009086350497
WBGene00014159	512.858405636885	640.587569595193	546.225575276096	411.143480284134	334.610970982761
WBGene00014163	185.233871323396	158.1533626179	138.434379588637	187.206541455024	193.432643499623
WBGene00014164	340.225477940931	243.210633269544	327.30609127546	267.776445372376	347.445364390319
WBGene00014165	661.549540440699	632.613450471601	579.492751766389	485.789126560504	677.472623441808
WBGene00014166	10.0807549019535	4.65156948876178	11.8044819804264	8.29396069737446	11.0009086350497
WBGene00014171	39.0629252450699	51.1672643763795	43.9985237452258	28.4364366767124	44.9203769264528
WBGene00014172	54.1840575980001	34.5545162022303	51.510466823679	46.2092095996577	40.3366649951821
WBGene00014173	55.4441519607443	59.8058934269371	65.461218255092	65.1668340507994	73.3393909003311
WBGene00014175	5.04037745097676	4.65156948876178	5.36567362746656	2.3697030563927	3.66696954501655
WBGene00014176	2261.86938112582	2107.16097840908	2285.77696530075	2050.97799530789	2778.64617273629
WBGene00014177	157.511795343024	198.688468162824	173.847825529917	210.903572018951	170.51408384327
WBGene00014178	2.52018872548838	3.32254963482984	11.8044819804264	3.55455458458906	8.25068147628725
WBGene00014181	27.7220759803722	17.9417680280811	16.0970208823997	21.3273275075343	27.5022715876242
WBGene00014183	3.78028308823257	1.9935297808979	5.36567362746656	4.73940611278541	0.916742386254139
WBGene00014194	17.6413210784186	17.9417680280811	15.0238861569064	29.6212882049088	26.58552920137
WBGene00014199	103.327737745024	118.282766999942	109.459742000318	122.039707404224	77.0063604453476
WBGene00014202	1120.22388847958	1177.5115905837	1160.05863825827	1162.33934916062	1221.10085849051
WBGene00014203	45.3633970587908	41.864125398856	49.3641973726924	42.6546550150687	55.9212855615025
WBGene00014204	3272.46506004666	3373.05238927925	3494.12666620622	3291.51754532947	2963.82813475963
WBGene00014205	54.1840575980001	35.2190261291963	47.2179279217057	27.2515851485161	37.5864378364197
WBGene00014206	41.5831139705582	37.8770658370602	48.291062647199	55.6880218252285	66.9221941965521
WBGene00014207	619.966426470141	576.79461660646	782.315214884625	731.053392897149	749.895271955885
WBGene00014208	1.26009436274419	5.98058934269371	2.14626945098662	8.29396069737446	0.916742386254139
WBGene00014209	54.1840575980001	45.1866750336858	52.5836015491723	28.4364366767124	54.0878007889942
WBGene00014213	956.41162132284	990.784301106258	914.310786120302	937.217558803314	761.812922977189
WBGene00014214	123.489247548931	134.895515174091	135.214975412157	118.485152819635	105.425374419226
WBGene00014215	94.5070772058142	112.966687584215	126.629897608211	124.409410460617	132.92764600685
WBGene00014218	307.463024509582	293.713387718958	344.476246883353	302.13713969007	339.194682914031
WBGene00014219	110.888303921489	101.670018825793	107.313472549331	131.518519629795	108.175601577988
WBGene00014220	12.6009436274419	18.6062779550471	11.8044819804264	10.6636637537672	8.25068147628725
WBGene00014221	26.461981617628	35.8835360561623	23.6089639608529	37.9152489022833	36.6696954501655
WBGene00014222	138.610379901861	146.192183932513	130.922436510184	133.888222686188	146.678781800662
WBGene00014223	17.6413210784186	23.2578474438089	8.5850778039465	10.6636637537672	22.0018172700993
WBGene00014224	25.2018872548838	23.2578474438089	13.9507514314131	30.8061397331052	23.8353020426076
WBGene00014226	157.511795343024	156.159832837002	135.214975412157	130.333668101599	107.258859191734
WBGene00014227	36.5427365195815	25.2513772247068	37.5597153922659	31.9909912613015	39.419922608928
WBGene00014228	41.5831139705582	30.5674566404345	31.1209070393061	35.5455458458906	44.0036345401987
WBGene00014230	137.350285539117	126.256886123534	125.556762882718	139.81248032717	156.762948049458
WBGene00014232	1118.96379411684	1245.95611306119	1170.7899855132	1074.66033607409	1073.5053343036
WBGene00014234	805.200297793537	631.284430617669	697.537571570653	652.85319203619	760.896180590935
WBGene00014243	582.163595587815	703.71601265696	609.540524080201	637.450122169637	858.987615920128
WBGene00014244	39.0629252450699	41.864125398856	53.6567362746656	53.3183187688358	54.0878007889942
WBGene00014249	291.081797793908	307.668096185243	326.232956549967	318.725061084819	300.691502691357
WBGene00014250	269.660193627256	211.314156775178	230.723965981062	218.012681188129	285.106882125037
WBGene00014251	95.7671715685584	104.328058533657	91.2164516669315	93.6032707275118	96.2579505566846
WBGene00014252	165.072361519489	137.553554881955	107.313472549331	161.139807834704	135.677873165613
WBGene00014253	146.170946078326	176.095130645981	155.60453519653	170.618620060275	167.763856684507
WBGene00014254	1.26009436274419	5.98058934269371	3.21940417647994	3.55455458458906	9.16742386254139
WBGene00014256	37.8028308823257	29.9029467134686	11.8044819804264	23.697030563927	15.5846205663204
WBGene00014258	210.43575857828	163.469442033628	166.335882451463	135.073074214384	190.682416340861
WBGene00014259	37.8028308823257	33.8900062752644	26.8283681373328	21.3273275075343	31.1692411326407
WBGene00014260	1.26009436274419	11.9611786853874	5.36567362746656	2.3697030563927	0
WBGene00014261	31.5023590686047	20.599807735945	20.3895597843729	16.5879213947489	17.4181053388286
WBGene00014262	55.4441519607443	79.0766813089502	104.094068372851	163.509510891097	110.009086350497
WBGene00014300	42.8432083333024	140.211594589819	85.850778039465	245.264266336645	132.010903620596
WBGene00014569	15.1211323529303	10.6321588314555	5.36567362746656	10.6636637537672	3.66696954501655
WBGene00014666	21.4216041666512	19.2707878820131	21.4626945098662	15.4030698665526	22.0018172700993
WBGene00014669	36.5427365195815	43.1931452527879	34.340311215786	43.839506543265	41.2534073814362
WBGene00014697	35.2826421568373	26.5803970786387	48.291062647199	31.9909912613015	32.0859835188948
WBGene00014698	37.8028308823257	27.9094169325707	37.5597153922659	21.3273275075343	22.9185596563535
WBGene00014793	68.0450955881862	101.005508898827	82.631373862985	126.77911351701	83.4235571491266
WBGene00014801	11.3408492646977	21.9288275898769	27.9015028628261	24.8818820921234	22.0018172700993
WBGene00014826	37.8028308823257	25.2513772247068	50.4373320981857	34.3606943176942	44.9203769264528
WBGene00014836	154.991606617535	110.973157803317	157.750804647517	131.518519629795	188.848931568353
WBGene00014848	18.9014154411628	17.2772581011152	30.0477723138127	17.7727729229453	17.4181053388286
WBGene00014864	3.78028308823257	0	3.21940417647994	1.18485152819635	1.83348477250828
WBGene00014871	5.04037745097676	7.30960919662565	5.36567362746656	11.8485152819635	11.0009086350497
WBGene00014938	142.390662990093	138.218064808921	134.141840686664	157.585253250115	115.509540668021
WBGene00014965	18.9014154411628	8.63862905055758	10.7313472549331	4.73940611278541	11.9176510213038
WBGene00014989	6.30047181372095	1.9935297808979	2.14626945098662	2.3697030563927	1.83348477250828
WBGene00014999	584.683784313304	543.569120258162	607.394254629215	545.031702970322	445.536799719511
WBGene00015001	423.391705882048	493.730875735714	502.22705153087	427.731401678883	471.205586534627
WBGene00015002	2.52018872548838	3.98705956179581	6.43880835295987	1.18485152819635	2.75022715876242
WBGene00015007	900.967469362095	1100.42843905564	1081.71980329726	954.99033172626	913.075416709122
WBGene00015008	63.0047181372095	41.864125398856	40.7791195687459	59.2425764098176	48.5873464714693
WBGene00015009	161.292078431256	126.9213960505	98.7283947453847	143.367034911759	155.846205663204
WBGene00015010	127.269530637163	95.0249195561334	111.606011451304	157.585253250115	119.176510213038
WBGene00015011	860.644449754281	810.702110898481	772.657002355185	830.580921265643	873.655494100194
WBGene00015014	18.9014154411628	7.30960919662565	18.2432903333863	15.4030698665526	18.3348477250828
WBGene00015017	327.624534313489	432.595962454845	361.646402491246	438.39506543265	414.367558586871
WBGene00015018	10.0807549019535	1.32901985393194	9.65821252943981	0	7.33393909003311
WBGene00015021	26.461981617628	25.2513772247068	25.7552334118395	24.8818820921234	22.9185596563535
WBGene00015022	359.126893382094	344.880652095337	326.232956549967	310.431100387444	311.692411326407
WBGene00015023	400.710007352652	484.427736758191	479.691222295511	517.780117821806	410.700589041854
WBGene00015025	258.319344362559	205.333567432484	196.383654765276	178.912580757649	230.102338949789
WBGene00015028	1.26009436274419	5.98058934269371	1.07313472549331	2.3697030563927	1.83348477250828
WBGene00015029	333.92500612721	328.267903921188	300.477723138127	313.985654972033	352.029076321589
WBGene00015037	56.7042463234885	70.4380522583926	80.4851044119984	66.3516855789957	60.5049974927731
WBGene00015038	1.26009436274419	2.65803970786387	4.29253890197325	4.73940611278541	4.58371193127069
WBGene00015040	15.1211323529303	6.64509926965968	26.8283681373328	8.29396069737446	11.0009086350497
WBGene00015041	6.30047181372095	1.9935297808979	1.07313472549331	3.55455458458906	5.50045431752483
WBGene00015042	8.82066053920932	18.6062779550471	7.51194307845319	7.10910916917811	15.5846205663204
WBGene00015043	22.6816985293954	61.134913280869	36.4865806667726	46.2092095996577	37.5864378364197
WBGene00015044	239.417928921396	202.011017797654	207.115002020209	250.00367244943	203.516809748419
WBGene00015045	3.78028308823257	0.664509926965968	1.07313472549331	3.55455458458906	2.75022715876242
WBGene00015046	267.140004901768	200.017488016756	222.138888177116	208.533868962558	253.020898606142
WBGene00015047	66.785001225442	45.1866750336858	74.0462960590385	78.2002008609592	68.7556789690604
WBGene00015048	89.4666997548374	75.0896217471544	98.7283947453847	86.4941615583337	76.0896180590935
WBGene00015050	51.6638688725118	63.128443061767	64.3880835295987	47.3940611278541	45.8371193127069
WBGene00015053	7.56056617646514	7.97411912359162	10.7313472549331	4.73940611278541	7.33393909003311
WBGene00015055	6.30047181372095	5.98058934269371	11.8044819804264	7.10910916917811	7.33393909003311
WBGene00015056	244.458306372373	292.384367865026	298.331453687141	296.212882049088	221.851657473502
WBGene00015057	5.04037745097676	8.63862905055758	2.14626945098662	2.3697030563927	3.66696954501655
WBGene00015058	5.04037745097676	5.31607941572774	2.14626945098662	4.73940611278541	0
WBGene00015059	3.78028308823257	5.98058934269371	7.51194307845319	4.73940611278541	5.50045431752483
WBGene00015061	69.3051899509304	47.8447147415497	37.5597153922659	60.4274279380139	45.8371193127069
WBGene00015062	23.9417928921396	43.1931452527879	16.0970208823997	23.697030563927	20.168332497591
WBGene00015063	20.161509803907	24.5868672977408	20.3895597843729	14.2182183383562	18.3348477250828
WBGene00015064	356.606704656606	317.635745089733	304.770262040101	331.758427894979	383.19831745423
WBGene00015067	8.82066053920932	7.30960919662565	12.8776167059197	13.0333668101599	6.41719670377897
WBGene00015073	470.015197303583	566.826967701971	452.862854158178	496.452790314272	567.463537091312
WBGene00015074	71.8253786764188	49.1737345954816	35.4134459412793	29.6212882049088	44.9203769264528
WBGene00015075	3101.09222671345	2822.83816975143	2971.51005489098	2797.43445807159	2983.07972487097
WBGene00015076	31.5023590686047	21.264317662911	15.0238861569064	15.4030698665526	7.33393909003311
WBGene00015080	1.26009436274419	2.65803970786387	3.21940417647994	1.18485152819635	1.83348477250828
WBGene00015081	5.04037745097676	3.32254963482984	7.51194307845319	3.55455458458906	1.83348477250828
WBGene00015082	2.52018872548838	0	0	7.10910916917811	1.83348477250828
WBGene00015083	21411.5234117493	16553.6067906492	17312.8825263836	15224.1572857949	21475.6071403895
WBGene00015085	5.04037745097676	7.97411912359162	7.51194307845319	17.7727729229453	7.33393909003311
WBGene00015087	8.82066053920932	9.30313897752355	1.07313472549331	16.5879213947489	14.6678781800662
WBGene00015088	8.82066053920932	17.9417680280811	15.0238861569064	21.3273275075343	10.0841662487955
WBGene00015091	173.893022058698	208.656117067314	218.919484000636	206.164165906165	248.437186674872
WBGene00015092	117.18877573521	116.95374714601	112.679146176798	137.442777270777	151.262493731933
WBGene00015095	2542.87042401777	2265.31434102698	2364.11580026177	2325.86354984944	2575.12936298788
WBGene00015096	141.130568627349	122.269826561738	123.410493431731	103.082082953083	103.591889646718
WBGene00015097	2.52018872548838	1.32901985393194	2.14626945098662	2.3697030563927	1.83348477250828
WBGene00015098	21.4216041666512	41.864125398856	19.3164250588796	28.4364366767124	32.0859835188948
WBGene00015099	243.198212009629	205.333567432484	248.967256314448	212.088423547147	264.021807241192
WBGene00015101	1417.60615808721	1618.7461820891	1604.3364146125	1472.77044954807	1761.97886638045
WBGene00015102	66367.9099913737	54339.6347677151	57122.961438009	52875.1842972904	64920.9455673593
WBGene00015104	95.7671715685584	101.005508898827	114.825415627784	113.74574670685	110.009086350497
WBGene00015105	46.623491421535	45.1866750336858	42.9253890197325	33.1758427894979	44.9203769264528
WBGene00015107	0	1.9935297808979	1.07313472549331	5.92425764098176	2.75022715876242
